Project,Group,Key,Issuetype,Status,Created Date,Component,Category,First Date,Closed Date,New,In Specification,Open,In Progress,In Review,Pending,Resolved,Closed,Resolution
Accounts Payable,,CCBFIAP18-1737,Task,Closed,14.06.2022 08:13:41,Automatic invoice procedure|,,17.06.2022 16:33:27,19.08.2022 06:42:22,4819,0,0,48502,0,40715,909,399391,Done
Accounts Payable,,CCBFIAP18-1736,Task,Closed,13.06.2022 12:11:38,Invoice Verification|,,13.06.2022 17:05:06,27.07.2022 12:16:56,293,0,0,60684,0,2387,0,432176,Done
Accounts Payable,,CCBFIAP18-1735,Task,Closed,13.06.2022 11:39:33,Automatic invoice procedure|,,29.07.2022 13:16:27,29.09.2022 12:13:23,66336,0,0,95,0,0,89121,340020,Done
Accounts Payable,,CCBFIAP18-1734,Task,Closed,13.06.2022 09:36:44,Document Management|,,13.06.2022 13:23:42,13.09.2022 11:34:24,226,21442,0,8562,0,0,102366,363099,Done
Accounts Payable,,CCBFIAP18-1733,Task,Resolved,13.06.2022 07:10:07,Invoice Verification|,,17.06.2022 19:10:59,24.10.2022 09:30:35,6480,0,0,18227,0,0,304212,166923,Won't Do
Accounts Payable,,CCBFIAP18-1732,Task,Closed,10.06.2022 14:26:30,Automatic invoice procedure|,,27.06.2022 13:36:13,29.06.2022 12:57:07,24429,0,0,0,0,0,2840,472456,Done
Accounts Payable,,CCBFIAP18-1731,Task,Closed,10.06.2022 14:22:25,Automatic invoice procedure|,,27.06.2022 13:24:43,29.06.2022 12:56:33,24422,0,0,0,0,0,2851,472457,Done
Accounts Payable,,CCBFIAP18-1730,Task,Closed,10.06.2022 13:28:41,Automatic invoice procedure|,,24.04.2023 11:23:20,24.04.2023 11:23:34,457794,0,0,0,0,0,0,41990,Done
Accounts Payable,,CCBFIAP18-1729,Task,Closed,10.06.2022 10:16:42,Invoice Verification|,,13.06.2022 15:53:48,15.06.2022 15:09:45,4657,0,9,5,0,2821,0,492484,Done
Accounts Payable,,CCBFIAP18-1728,Task,Closed,10.06.2022 10:10:09,Invoice Verification|,,23.06.2022 13:39:53,25.07.2022 13:43:33,18929,0,34,1,57,40197,0,440761,Done
Accounts Payable,,CCBFIAP18-1727,Task,New,09.06.2022 16:03:30,Future Lab|,,17.01.2023 10:43:50,,348487,50322,0,38771,0,63488,0,0,
Accounts Payable,,CCBFIAP18-1726,Task,Closed,09.06.2022 08:25:26,Invoice Verification|,,10.06.2022 07:42:36,16.08.2022 09:46:13,1397,0,0,0,0,0,96603,403527,Done
Accounts Payable,,CCBFIAP18-1725,Test,New,09.06.2022 08:24:20,,,,,501529,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1724,Test,New,09.06.2022 08:23:47,,,,,501530,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1722,Task,Closed,09.06.2022 08:11:08,Invoice Verification|,,13.06.2022 13:34:19,02.08.2022 09:52:57,6083,0,0,71754,0,0,23,423680,Done
Accounts Payable,,CCBFIAP18-1721,Task,Resolved,08.06.2022 13:11:37,Invoice Verification|,,23.06.2022 13:40:24,23.06.2022 15:21:08,21628,0,0,31,0,69,480952,0,Rejected
Accounts Payable,,CCBFIAP18-1720,Task,Closed,07.06.2022 14:57:20,Automatic invoice procedure|,,08.06.2022 16:59:20,02.08.2022 08:48:03,1562,0,0,78708,0,0,0,423745,Done
Accounts Payable,,CCBFIAP18-1719,Task,Closed,07.06.2022 14:16:06,Document Management|,,07.06.2022 14:18:09,07.06.2022 15:25:05,2,0,1,65,0,0,0,503988,Done
Accounts Payable,,CCBFIAP18-1718,Task,Closed,07.06.2022 12:53:13,Document Management|,,07.06.2022 13:23:25,28.06.2022 10:43:37,30,30079,0,0,0,0,0,474030,Done
Accounts Payable,,CCBFIAP18-1717,Task,Closed,07.06.2022 10:25:30,Automatic invoice procedure|,,07.06.2022 10:49:24,28.09.2022 11:25:12,29009,131035,2734,0,0,0,0,341508,Done
Accounts Payable,,CCBFIAP18-1716,Task,Closed,07.06.2022 10:23:29,Automatic invoice procedure|,,07.06.2022 10:42:07,07.06.2022 10:42:21,18,0,0,0,0,0,0,504271,Duplicate
Accounts Payable,,CCBFIAP18-1715,Task,Closed,07.06.2022 10:07:04,Invoice Verification|,,08.06.2022 07:46:27,22.08.2022 11:08:34,1299,0,0,1,0,0,108200,394805,Done
Accounts Payable,,CCBFIAP18-1714,Task,Closed,07.06.2022 08:15:35,Invoice Verification|,,07.06.2022 08:57:01,09.06.2022 09:57:52,41,0,0,163,0,0,2776,501435,Done
Accounts Payable,,CCBFIAP18-1713,Task,Closed,03.06.2022 12:34:57,Invoice Verification|,,08.06.2022 07:43:06,23.09.2022 08:51:45,6908,0,3,154142,0,0,0,348862,Done
Accounts Payable,,CCBFIAP18-1712,Task,Closed,03.06.2022 10:01:41,Invoice Verification|,,07.06.2022 08:58:14,08.08.2022 09:33:35,5696,0,0,89315,0,0,0,415060,Done
Accounts Payable,,CCBFIAP18-1711,Task,Pending,03.06.2022 08:14:50,Invoice Verification|,,03.06.2022 08:34:39,,19,0,0,14,0,510145,0,0,
Accounts Payable,,CCBFIAP18-1710,Task,Resolved,03.06.2022 07:55:14,Future Lab|,,24.06.2022 08:20:08,16.08.2022 08:41:33,30264,0,0,56315,20025,0,403592,0,Done
Accounts Payable,,CCBFIAP18-1709,Test Set,In Review,02.06.2022 22:15:46,,,02.06.2022 22:19:15,,3,0,0,0,510774,0,0,0,
Accounts Payable,,CCBFIAP18-1708,Test Set,In Review,02.06.2022 22:14:34,,,02.06.2022 22:29:19,,14,0,0,0,510764,0,0,0,
Accounts Payable,,CCBFIAP18-1707,Story,Resolved,02.06.2022 17:15:02,,,24.11.2022 18:44:56,24.11.2022 18:45:10,252089,0,0,0,0,0,258988,0,Done
Accounts Payable,,CCBFIAP18-1706,Story,Resolved,02.06.2022 17:05:01,,,02.06.2022 17:05:14,24.11.2022 18:45:39,0,0,0,252100,0,0,258988,0,Done
Accounts Payable,,CCBFIAP18-1705,Task,Closed,02.06.2022 15:52:20,Invoice Verification|,,08.06.2022 11:05:33,18.08.2022 14:08:56,8353,0,0,0,0,0,102423,400384,Done
Accounts Payable,,CCBFIAP18-1704,Task,Closed,02.06.2022 13:27:44,Prozess-MGMT agile Transformation|,,23.06.2022 18:02:46,23.06.2022 21:19:42,30515,0,5,0,0,0,191,480594,Done
Accounts Payable,,CCBFIAP18-1701,Task,Closed,02.06.2022 11:53:31,Document Management|,,02.06.2022 13:34:28,02.06.2022 13:34:40,100,0,0,0,0,0,0,511299,Won't Do
Accounts Payable,,CCBFIAP18-1700,Task,Closed,02.06.2022 10:51:19,Invoice Verification|,,03.06.2022 07:46:50,21.07.2022 12:29:36,1255,0,0,4,0,0,69398,440804,Done
Accounts Payable,,CCBFIAP18-1699,Task,Closed,02.06.2022 10:28:09,Invoice Verification|,,10.06.2022 07:47:39,13.09.2022 11:34:08,11359,0,0,0,0,0,137026,363099,Done
Accounts Payable,,CCBFIAP18-1698,Task,Closed,01.06.2022 17:53:21,Document Management|,,01.06.2022 17:55:54,30.06.2022 09:09:24,2,0,0,0,0,0,0,512477,Won't Do
Accounts Payable,,CCBFIAP18-1697,Sub-task,Closed,01.06.2022 15:42:39,Automatic invoice procedure|,,01.06.2022 16:06:13,01.06.2022 16:06:13,23,0,0,0,0,0,0,512587,Done
Accounts Payable,,CCBFIAP18-1696,Sub-task,Closed,01.06.2022 15:40:37,Automatic invoice procedure|,,23.01.2023 11:07:02,23.01.2023 11:07:02,339566,0,0,0,0,0,0,173046,Done
Accounts Payable,,CCBFIAP18-1695,Task,Open,01.06.2022 14:18:37,Invoice Verification|,,01.06.2022 14:30:10,,11,0,512683,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1694,Task,Closed,01.06.2022 14:01:04,Accounts Payable Accounting|,,23.06.2022 16:55:32,24.06.2022 08:17:17,31854,0,0,0,0,0,921,479936,Done
Accounts Payable,,CCBFIAP18-1693,Task,New,01.06.2022 14:00:19,Automatic invoice procedure|,,,,512713,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1692,Task,Closed,01.06.2022 13:59:48,Document Management|,,10.08.2022 16:30:32,10.08.2022 16:30:34,100950,0,0,0,0,0,0,411763,Done
Accounts Payable,,CCBFIAP18-1691,Task,Closed,01.06.2022 13:59:03,Document Management|,,15.07.2022 09:43:09,15.07.2022 09:43:12,63104,0,0,0,0,0,0,449610,Done
Accounts Payable,,CCBFIAP18-1690,Task,Resolved,01.06.2022 11:45:40,Future Lab|,,01.06.2022 11:46:12,06.03.2023 13:09:51,0,0,0,189955,210446,0,112444,0,Done
Accounts Payable,,CCBFIAP18-1689,Task,Closed,01.06.2022 10:09:24,Future Lab|,,13.06.2022 15:44:22,26.10.2022 12:48:21,17614,0,0,1491,8564,0,184167,301105,Done
Accounts Payable,,CCBFIAP18-1688,Task,Closed,01.06.2022 09:19:07,Invoice Verification|,,02.06.2022 14:08:23,29.06.2022 13:50:12,1729,0,0,0,0,0,38861,472403,Done
Accounts Payable,,CCBFIAP18-1687,Task,Closed,01.06.2022 07:26:32,Invoice Verification|,,02.06.2022 14:17:18,21.06.2022 09:11:12,1850,0,0,0,0,0,27053,484202,Done
Accounts Payable,,CCBFIAP18-1686,Task,Resolved,31.05.2022 17:21:39,Automatic invoice procedure|,,31.05.2022 17:26:48,12.08.2022 14:43:04,5,0,0,31861,0,73094,408990,0,Done
Accounts Payable,,CCBFIAP18-1685,Story,In Progress,31.05.2022 16:50:03,Accounts Payable Accounting|ATLAS|COSMIC|STARD|TBB|,,02.06.2022 16:34:16,,2864,0,188232,322887,0,0,0,0,
Accounts Payable,,CCBFIAP18-1681,Task,Closed,31.05.2022 12:33:34,Invoice Verification|,,01.06.2022 10:27:11,03.06.2022 20:44:29,1313,0,35,0,0,3461,0,509429,Done
Accounts Payable,,CCBFIAP18-1680,Task,Closed,31.05.2022 12:05:42,Future Lab|,,31.05.2022 12:06:00,09.06.2022 17:02:20,0,0,0,12,3102,10140,0,501011,Done
Accounts Payable,,CCBFIAP18-1679,Task,Closed,31.05.2022 11:44:55,Invoice Verification|,,01.06.2022 09:29:00,09.06.2022 09:57:18,1304,0,0,0,0,0,11548,501436,Done
Accounts Payable,,CCBFIAP18-1678,Sub-task,Closed,31.05.2022 11:28:59,Automatic invoice procedure|Document Management|,,31.05.2022 11:47:02,31.05.2022 18:03:17,18,0,0,16461,0,0,0,497824,Done
Accounts Payable,,CCBFIAP18-1677,Task,Pending,30.05.2022 18:59:27,Invoice Verification|,,30.05.2022 19:19:09,08.02.2023 13:30:42,19,0,0,1887,0,442810,0,70574,
Accounts Payable,,CCBFIAP18-1676,Task,Resolved,30.05.2022 18:23:42,Automatic invoice procedure|,,30.05.2022 18:32:12,05.10.2022 18:25:32,8,0,0,0,0,184313,331008,0,Won't Do
Accounts Payable,,CCBFIAP18-1675,Task,Resolved,30.05.2022 17:08:13,Invoice Verification|,,30.05.2022 17:13:21,22.06.2022 15:15:32,5,2957,120,227,0,7,512086,0,Done
Accounts Payable,,CCBFIAP18-1674,Task,Closed,30.05.2022 12:42:36,Accounts Payable Accounting|,,30.05.2022 13:14:07,11.10.2022 08:07:05,31,5978,185607,0,0,0,1067,322986,Won't Do
Accounts Payable,,CCBFIAP18-1673,Task,Closed,27.05.2022 15:43:55,Invoice Verification|,,27.05.2022 16:09:53,21.10.2022 12:30:23,25,0,0,211447,12,0,0,308323,Done
Accounts Payable,,CCBFIAP18-1672,Task,Resolved,27.05.2022 14:44:02,Automatic invoice procedure|,,27.05.2022 14:44:14,26.09.2022 14:40:14,0,0,5690,169915,0,0,344262,0,Done
Accounts Payable,,CCBFIAP18-1671,Task,Resolved,27.05.2022 12:12:32,Invoice Verification|,,27.05.2022 13:02:49,14.07.2022 08:41:36,50,0,0,68858,0,0,451112,0,Done
Accounts Payable,,CCBFIAP18-1670,Task,Resolved,27.05.2022 10:39:38,Invoice Verification|,,27.05.2022 10:45:30,28.06.2022 08:36:53,5,0,0,40292,0,5658,474156,0,Done
Accounts Payable,,CCBFIAP18-1669,Task,Closed,27.05.2022 09:34:17,Invoice Verification|,,27.05.2022 09:38:26,10.02.2023 10:14:36,4,0,0,36515,0,21563,314917,147179,Done
Accounts Payable,,CCBFIAP18-1668,Sub-task,Open,25.05.2022 18:51:03,,,,,522502,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1667,Task,Closed,25.05.2022 12:54:37,Document Management|,,01.06.2022 15:13:23,19.10.2022 12:39:51,10218,0,0,0,0,0,201446,311194,Done
Accounts Payable,,CCBFIAP18-1666,Sub-task,In Progress,25.05.2022 11:33:02,,,25.05.2022 11:41:39,,8,0,0,522932,0,0,0,0,
Accounts Payable,,CCBFIAP18-1665,Task,Resolved,25.05.2022 10:05:11,Document Management|,,25.05.2022 10:07:42,08.02.2023 14:04:51,2,373197,0,0,0,0,149829,0,Done
Accounts Payable,,CCBFIAP18-1664,Task,Closed,25.05.2022 08:38:42,Document Management|,,25.05.2022 09:04:58,25.05.2022 15:45:04,26,0,0,1,35,0,361,522688,Done
Accounts Payable,,CCBFIAP18-1663,Task,Closed,24.05.2022 16:27:28,Accounts Payable Accounting|TBB|,,24.05.2022 16:29:10,11.10.2022 14:29:53,1,0,41308,0,0,159891,280,322603,Duplicate
Accounts Payable,,CCBFIAP18-1661,Task,Resolved,24.05.2022 07:16:53,,,24.05.2022 07:17:01,07.06.2022 09:57:45,0,0,0,20320,0,0,504316,0,Done
Accounts Payable,,CCBFIAP18-1660,Story,New,23.05.2022 08:51:48,,,,,525982,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1659,Task,Closed,20.05.2022 17:28:19,Accounts Payable Accounting|,,20.05.2022 17:28:45,11.10.2022 18:59:31,0,0,0,0,0,0,207450,322334,Done
Accounts Payable,,CCBFIAP18-1658,Task,Closed,20.05.2022 16:14:10,Accounts Payable Accounting|TBB|,,20.05.2022 16:24:36,11.10.2022 18:59:26,10,0,201490,0,0,0,6024,322334,Duplicate
Accounts Payable,,CCBFIAP18-1657,Task,Closed,20.05.2022 16:09:26,Invoice Verification|,,20.05.2022 16:10:09,19.07.2022 16:15:15,0,0,0,86404,0,0,0,443458,Done
Accounts Payable,,CCBFIAP18-1656,Task,Resolved,20.05.2022 15:40:15,Automatic invoice procedure|,,20.05.2022 15:40:21,13.07.2022 11:42:17,0,20172,14143,0,0,43205,452371,0,Done
Accounts Payable,,CCBFIAP18-1655,Task,In Progress,20.05.2022 15:39:09,TBB|,,20.05.2022 15:39:26,,0,0,0,529894,0,0,0,0,
Accounts Payable,,CCBFIAP18-1654,Task,Closed,20.05.2022 15:19:07,Accounts Payable Accounting|TBB|,,20.05.2022 15:19:37,11.10.2022 18:59:29,0,0,45,70187,0,0,137346,322334,Done
Accounts Payable,,CCBFIAP18-1653,Task,Closed,20.05.2022 07:39:14,Future Lab|,,20.05.2022 07:39:31,30.05.2022 16:46:48,0,0,0,208,14738,0,0,515427,Done
Accounts Payable,,CCBFIAP18-1652,Defect,Resolved,19.05.2022 08:15:03,,,27.01.2023 09:16:16,01.02.2023 17:01:09,364381,0,0,7664,0,0,159732,0,Won't Fix
Accounts Payable,,CCBFIAP18-1651,Story,Closed,19.05.2022 18:14:29,Accounts Payable Accounting|TBB|,,19.05.2022 21:45:09,29.09.2022 16:33:16,210,0,48184,23422,0,0,119601,339760,Done
Accounts Payable,,CCBFIAP18-1650,Story,Closed,19.05.2022 09:02:28,Document Management|,,19.05.2022 10:09:47,29.09.2022 16:30:45,67,0,0,101115,0,0,90784,339763,Done
Accounts Payable,,CCBFIAP18-1649,Story,Closed,18.05.2022 15:45:40,Accounts Payable Accounting|TBB|,,19.05.2022 21:49:52,29.09.2022 16:27:44,1804,0,48179,27713,0,0,115304,339766,Done
Accounts Payable,,CCBFIAP18-1648,Task,Resolved,17.05.2022 12:01:52,,,24.11.2022 18:44:36,24.11.2022 18:44:54,275442,0,0,0,0,0,258988,0,Done
Accounts Payable,,CCBFIAP18-1647,Task,Closed,13.05.2022 15:47:24,Future Lab|,,13.05.2022 15:47:49,01.06.2022 08:28:30,0,0,0,25724,1196,0,0,513045,Done
Accounts Payable,,CCBFIAP18-1646,Task,Closed,13.05.2022 13:27:17,Invoice Verification|,,01.06.2022 09:47:17,01.06.2022 09:48:07,27140,0,0,0,0,0,0,512965,Won't Do
Accounts Payable,,CCBFIAP18-1644,Task,Closed,13.05.2022 12:55:04,Prozess-MGMT agile Transformation|,,14.10.2022 16:38:14,14.10.2022 16:38:16,221983,0,0,0,0,0,0,318155,Won't Do
Accounts Payable,,CCBFIAP18-1642,Task,In Specification,12.05.2022 11:32:20,Automatic invoice procedure|,,14.12.2022 15:40:54,,311288,230372,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1641,Task,Closed,12.05.2022 10:18:20,Future Lab|,,12.05.2022 10:18:50,12.05.2022 17:34:37,0,0,0,280,154,0,0,541299,Done
Accounts Payable,,CCBFIAP18-1640,Task,Closed,11.05.2022 17:12:02,Automatic invoice procedure|,,11.05.2022 17:40:56,13.09.2022 12:23:46,28,0,0,0,0,28746,150936,363050,Done
Accounts Payable,,CCBFIAP18-1639,Task,Closed,11.05.2022 14:39:17,,,11.05.2022 14:39:24,13.09.2022 12:23:46,0,0,0,18278,0,0,161585,363050,Done
Accounts Payable,,CCBFIAP18-1638,Task,In Progress,11.05.2022 14:36:50,,,11.05.2022 14:37:00,,0,0,0,542916,0,0,0,0,
Accounts Payable,,CCBFIAP18-1637,Task,Closed,11.05.2022 13:45:10,Document Management|,,01.06.2022 15:27:26,14.06.2022 10:42:57,30342,18434,1,0,0,0,0,494190,Done
Accounts Payable,,CCBFIAP18-1636,Task,Closed,11.05.2022 07:30:32,,,11.05.2022 07:30:41,13.09.2022 12:23:46,0,0,1,421,0,0,179870,363050,Done
Accounts Payable,,CCBFIAP18-1635,Task,Closed,10.05.2022 15:49:19,Document Management|,,10.05.2022 15:49:57,05.07.2022 10:35:20,0,1501,78824,0,0,0,0,463958,Done
Accounts Payable,,CCBFIAP18-1633,Story,In Review,10.05.2022 12:09:09,Future Lab|,,21.10.2022 09:58:01,,236028,86731,0,114965,106779,0,0,0,
Accounts Payable,,CCBFIAP18-1632,Story,In Progress,10.05.2022 12:08:57,Future Lab|,,21.10.2022 09:58:01,,236029,86731,0,221744,0,0,0,0,
Accounts Payable,,CCBFIAP18-1631,Story,In Progress,10.05.2022 12:08:47,Future Lab|,,21.10.2022 09:58:00,,236029,86731,0,221744,0,0,0,0,
Accounts Payable,,CCBFIAP18-1630,Story,New,10.05.2022 12:08:26,Future Lab|,,,,544505,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1629,Story,Resolved,10.05.2022 12:07:51,Future Lab|,,21.10.2022 09:58:00,06.04.2023 13:53:06,236030,85036,0,93513,62165,0,67760,0,Done
Accounts Payable,,CCBFIAP18-1627,Story,New,10.05.2022 12:07:19,Future Lab|,,,,544506,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1626,Story,Resolved,10.05.2022 12:07:00,Future Lab|,,21.10.2022 09:58:00,20.12.2022 15:45:49,236031,54799,0,31923,24,0,221728,0,Done
Accounts Payable,,CCBFIAP18-1625,Story,New,10.05.2022 12:06:47,Future Lab|,,,,544507,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1624,Story,Closed,10.05.2022 12:06:27,Future Lab|,,22.08.2022 11:27:17,20.12.2022 15:45:27,149720,141120,0,20446,5542,0,5947,221728,Done
Accounts Payable,,CCBFIAP18-1622,Story,In Progress,10.05.2022 10:34:06,,,04.08.2022 15:43:11,,124149,0,0,420450,0,0,0,0,
Accounts Payable,,CCBFIAP18-1621,Story,Closed,10.05.2022 10:31:06,,,04.08.2022 15:43:19,29.09.2022 10:51:21,124152,0,0,80347,0,0,0,340102,Done
Accounts Payable,,CCBFIAP18-1620,Story,Closed,10.05.2022 10:28:57,,,04.08.2022 11:15:53,04.08.2022 15:07:55,123886,0,0,0,0,0,232,420485,Done
Accounts Payable,,CCBFIAP18-1619,Task,Closed,10.05.2022 08:28:57,,,10.05.2022 08:29:08,13.09.2022 12:23:45,0,0,0,0,0,10142,171530,363050,Done
Accounts Payable,,CCBFIAP18-1618,Task,Closed,09.05.2022 17:43:46,Accounts Payable Accounting|TBB|,,09.05.2022 17:44:36,27.07.2022 09:50:07,0,0,15736,97544,0,0,4,432323,Done
Accounts Payable,,CCBFIAP18-1617,Task,Closed,09.05.2022 17:40:54,Accounts Payable Accounting|TBB|,,09.05.2022 17:44:43,11.10.2022 18:59:26,3,0,0,181354,0,24096,17822,322334,Won't Do
Accounts Payable,,CCBFIAP18-1616,Task,Closed,09.05.2022 17:35:13,Accounts Payable Accounting|TBB|,,09.05.2022 17:35:56,11.10.2022 18:59:25,0,0,0,85945,0,0,137337,322334,Done
Accounts Payable,,CCBFIAP18-1615,Task,Closed,09.05.2022 16:38:58,Accounts Payable Accounting|TBB|,,09.05.2022 16:51:23,11.10.2022 18:59:23,12,0,0,15771,0,175762,31793,322334,Won't Do
Accounts Payable,,CCBFIAP18-1614,Task,Closed,09.05.2022 16:26:03,Automatic invoice procedure|,,09.05.2022 16:29:47,22.03.2023 10:50:18,3,0,0,45811,0,65082,345246,89543,Done
Accounts Payable,,CCBFIAP18-1613,Task,Closed,09.05.2022 13:58:17,Future Lab|,,15.12.2022 07:08:10,22.03.2023 12:38:50,316389,0,0,529,0,0,139480,89435,Done
Accounts Payable,,CCBFIAP18-1612,Task,Resolved,09.05.2022 11:31:56,Future Lab|,,09.05.2022 11:40:10,07.07.2022 14:32:18,8,34576,0,7380,2465,0,460841,40709,Done
Accounts Payable,,CCBFIAP18-1611,Task,In Progress,09.05.2022 07:22:30,,,09.05.2022 07:33:19,,10,0,21580,524639,0,0,0,0,
Accounts Payable,,CCBFIAP18-1610,Task,Resolved,06.05.2022 17:42:51,,,06.05.2022 17:44:04,24.11.2022 18:44:34,1,0,290940,0,0,0,258989,0,Done
Accounts Payable,,CCBFIAP18-1609,Story,Closed,06.05.2022 16:33:13,Accounts Payable Accounting|TBB|,,19.05.2022 21:49:33,29.09.2022 16:32:16,19036,0,48180,142626,0,0,396,339761,Won't Do
Accounts Payable,,CCBFIAP18-1608,Story,Open,06.05.2022 15:01:11,Future Lab|,,18.05.2022 16:34:05,,27563,0,101978,420549,0,0,0,0,
Accounts Payable,,CCBFIAP18-1607,Story,Closed,06.05.2022 14:58:04,Future Lab|,,27.07.2022 11:08:10,25.01.2023 19:35:49,117850,37458,53181,102280,17600,0,52067,169658,Done
Accounts Payable,,CCBFIAP18-1606,Story,Closed,06.05.2022 14:55:23,Future Lab|,,27.07.2022 11:07:57,20.12.2022 15:44:35,117852,27223,151345,14349,1813,0,15783,221729,Done
Accounts Payable,,CCBFIAP18-1605,Story,Closed,06.05.2022 14:54:29,Future Lab|,,18.05.2022 16:38:09,20.12.2022 15:44:51,102372,9,33375,145992,40667,0,5947,221729,Done
Accounts Payable,,CCBFIAP18-1604,Story,Resolved,06.05.2022 13:05:13,Future Lab|,,18.05.2022 16:36:00,27.03.2023 13:10:12,102489,152823,0,55568,157122,0,82203,0,Done
Accounts Payable,,CCBFIAP18-1603,Story,Closed,06.05.2022 13:04:21,Future Lab|,,18.05.2022 16:35:28,25.01.2023 19:35:44,17491,0,0,240367,17580,53023,52087,169658,Done
Accounts Payable,,CCBFIAP18-1602,Task,Pending,06.05.2022 08:04:11,Future Lab|,,06.05.2022 08:14:38,,10,0,0,20343,0,530156,0,0,
Accounts Payable,,CCBFIAP18-1601,Task,Resolved,05.05.2022 14:36:43,,,05.05.2022 14:37:40,02.03.2023 16:47:20,0,0,0,433569,0,0,117986,0,Done
Accounts Payable,,CCBFIAP18-1600,Task,Closed,05.05.2022 14:07:07,Document Management|,,05.05.2022 14:12:49,25.05.2022 14:10:19,5,0,2,18445,0,0,10349,522783,Done
Accounts Payable,,CCBFIAP18-1599,Task,Closed,05.05.2022 12:29:29,Accounts Payable Accounting|STARD|,,05.05.2022 12:29:58,24.08.2022 14:11:56,0,0,0,21809,0,0,138131,391741,Done
Accounts Payable,,CCBFIAP18-1598,Task,Resolved,05.05.2022 11:15:26,,,05.05.2022 11:16:17,24.11.2022 18:43:19,0,0,290945,1821,0,0,258990,0,Done
Accounts Payable,,CCBFIAP18-1597,Task,Pending,04.05.2022 15:52:12,Future Lab|,,04.05.2022 15:57:32,,5,0,0,0,0,552916,0,0,
Accounts Payable,,CCBFIAP18-1596,Task,Closed,04.05.2022 13:31:20,Future Lab|,,17.08.2022 11:08:45,28.09.2022 15:45:03,151057,1380,0,31918,1,0,27455,341248,Done
Accounts Payable,,CCBFIAP18-1595,Task,Closed,03.05.2022 16:43:14,Future Lab|,,03.05.2022 16:43:30,03.05.2022 16:44:37,0,0,0,1,0,0,0,554309,Done
Accounts Payable,,CCBFIAP18-1594,Task,New,03.05.2022 16:11:39,Future Lab|,,17.08.2022 11:07:29,,182858,53307,0,27480,0,290694,0,0,
Accounts Payable,,CCBFIAP18-1593,Story,In Progress,03.05.2022 15:54:02,,,12.05.2022 15:36:10,,12942,1533,38566,501317,0,0,0,0,
Accounts Payable,,CCBFIAP18-1591,Task,Closed,03.05.2022 08:05:30,Future Lab|,,06.05.2022 14:49:41,19.07.2022 08:23:59,4724,0,0,93320,0,5613,7239,443929,Done
Accounts Payable,,CCBFIAP18-1590,Task,Closed,03.05.2022 07:52:51,Future Lab|,,05.05.2022 09:00:24,13.09.2022 12:23:46,2947,0,0,0,0,0,188843,363050,Done
Accounts Payable,,CCBFIAP18-1589,Task,Closed,02.05.2022 16:31:10,Future Lab|,,02.05.2022 16:31:24,13.09.2022 12:23:45,0,0,0,28,0,0,192683,363050,Done
Accounts Payable,,CCBFIAP18-1588,Task,Closed,02.05.2022 15:33:05,Future Lab|,,02.05.2022 15:34:34,10.05.2022 09:36:17,1,0,0,11161,0,0,0,544657,Done
Accounts Payable,,CCBFIAP18-1587,Task,Closed,02.05.2022 12:27:20,Accounts Payable Accounting|TBB|,,02.05.2022 12:27:54,11.10.2022 18:59:23,0,0,0,67397,0,148431,17841,322334,Done
Accounts Payable,,CCBFIAP18-1586,Sub-task,Open,29.04.2022 17:00:02,Automatic invoice procedure|,,29.04.2022 17:24:08,,24,0,560029,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1585,Task,Closed,29.04.2022 11:45:24,Future Lab|,,29.04.2022 11:48:47,13.09.2022 12:23:46,3,0,0,7,0,0,197307,363050,Done
Accounts Payable,,CCBFIAP18-1584,Story,New,29.04.2022 09:41:12,Future Lab|,,,,560492,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-1583,Task,Closed,29.04.2022 09:02:22,Future Lab|,,29.04.2022 09:03:47,13.09.2022 12:23:46,1,0,0,4475,0,0,193004,363050,Done
Accounts Payable,,CCBFIAP18-1582,Task,Closed,28.04.2022 14:41:46,Invoice Verification|TBB|,,28.04.2022 14:42:11,28.07.2022 15:46:18,0,0,15918,115185,0,0,0,430527,Done
Accounts Payable,,CCBFIAP18-1581,Task,Closed,28.04.2022 12:51:33,Future Lab|,,28.04.2022 12:52:30,28.04.2022 14:51:56,0,0,0,119,0,0,0,561621,Done
Accounts Payable,,CCBFIAP18-1580,Task,Closed,28.04.2022 09:16:23,Future Lab|,,28.04.2022 09:24:26,28.04.2022 09:28:46,8,0,0,4,0,0,0,561945,Done
Accounts Payable,,CCBFIAP18-1579,Task,Closed,27.04.2022 17:57:22,Accounts Payable Accounting|TBB|,,27.04.2022 17:57:51,11.10.2022 18:59:29,0,0,0,17259,0,0,223282,322334,Done
