,Project,Group,Key,Issuetype,Status,Created Date,Component,Category,First Date,Closed Date,Funnel,In Analysis,Backlog,In Implementation,Blocker,Completed,Monitoring,Done,Resolution 
790,The APP ART,,THEAPP-381,Feature,Done,16.11.2020 11:45:55,App ART Funnel|P&S|Release 3.1|,,10.02.2021 18:38:15,09.04.2021 13:23:45,0,124252,0,83205,0,0,0,826641,Done 
791,The APP ART,,THEAPP-380,Feature,Done,16.11.2020 11:44:42,App ART Funnel|P&S|Release 3.1|,,10.02.2021 18:31:41,12.03.2021 10:07:57,0,124246,0,42696,0,0,0,867157,Done 
792,The APP ART,,THEAPP-379,Feature,Done,16.11.2020 11:41:41,App ART Funnel|P&S|Release 3.1|,,10.02.2021 18:12:50,12.03.2021 10:04:20,0,124231,0,42711,0,0,0,867160,Done 
793,The APP ART,,THEAPP-378,Feature,Done,16.11.2020 11:40:56,App ART Funnel|P&S|Release 3.1|,,10.02.2021 18:24:42,19.03.2021 13:38:53,0,124243,0,52994,0,0,0,856866,Done 
794,The APP ART,,THEAPP-377,Feature,Done,16.11.2020 11:40:15,App ART Funnel|P&S|Release 3.1|,,10.02.2021 18:12:42,10.02.2021 18:12:42,0,124232,0,0,0,0,0,909872,Done 
795,The APP ART,,THEAPP-376,Feature,Done,16.11.2020 11:39:36,App ART Funnel|P&S|Release 3.1|,,10.02.2021 18:11:54,12.03.2021 10:06:30,0,124232,0,42714,0,0,0,867158,Done 
796,The APP ART,,THEAPP-375,Feature,Done,16.11.2020 11:22:01,App ART Funnel|P&S|Release 3.1|,,10.02.2021 18:35:29,09.04.2021 13:21:57,0,124273,0,83206,0,0,0,826643,Done 
797,The APP ART,,THEAPP-374,Feature,Done,16.11.2020 11:00:57,App ART Funnel|P&S|Release 3.1|,,10.02.2021 18:25:09,03.03.2021 14:37:22,0,124284,0,30012,0,0,0,879847,Done 
798,The APP ART,,THEAPP-373,Feature,Done,16.11.2020 11:00:41,App ART Funnel|P&S|Release 3.1|,,10.02.2021 18:25:03,22.04.2021 14:28:15,0,124284,0,102003,0,0,0,807857,Done 
799,The APP ART,,THEAPP-372,Feature,Done,16.11.2020 10:59:41,App ART Funnel|P&S|Release 3.1|,,10.02.2021 18:25:14,19.03.2021 11:25:36,0,124285,0,52860,0,0,0,856999,Done 
800,The APP ART,,THEAPP-371,Feature,Done,16.11.2020 10:29:07,App ART Funnel|P&S|Release 3.1|,,10.02.2021 18:14:12,10.02.2021 18:14:12,0,124305,0,0,0,0,0,909871,Duplicate 
801,The APP ART,,THEAPP-369,Feature,Done,16.11.2020 07:34:54,App ART Funnel|PCS|Pikachu|,,25.02.2022 10:25:39,25.02.2022 10:25:39,0,671210,0,0,0,0,0,363139,Done 
802,The APP ART,,THEAPP-368,Feature,Funnel,16.11.2020 07:27:46,App ART Funnel|PCS|Pikachu|,,,,1034357,0,0,0,0,0,0, ,
803,The APP ART,,THEAPP-366,Feature,Done,13.11.2020 17:16:04,App ART Funnel|PCS|Pikachu|VICI|,,28.09.2021 09:33:52,04.02.2022 14:18:46,0,502518,45964,96459,0,0,0,393146,Done 
804,The APP ART,,THEAPP-364,Feature,In Implementation,13.11.2020 17:04:17,App ART Funnel|PCS|Pikachu|,,05.07.2022 16:31:44,,0,862527,0,175573,0,0,0,0, 
805,The APP ART,,THEAPP-363,Feature,Done,13.11.2020 17:01:17,App ART Funnel|PCS|Pikachu|,,22.07.2021 12:30:57,17.05.2022 13:03:17,0,366736,41960,383064,0,0,0,246342,Done 
806,The APP ART,,THEAPP-362,Feature,Done,13.11.2020 16:47:39,App ART Funnel|PCS|Pikachu|,,20.04.2021 15:57:27,14.12.2021 11:07:22,0,338700,110373,120823,0,0,0,468217,Done 
807,The APP ART,,THEAPP-361,Feature,Done,13.11.2020 16:42:12,App ART Funnel|PCS|Pikachu|,,28.03.2022 15:09:12,28.03.2022 15:09:12,0,719907,0,0,0,0,0,318216,Done 
808,The APP ART,,THEAPP-360,Feature,Done,13.11.2020 16:38:28,App ART Funnel|PCS|Pikachu|,,07.03.2022 09:59:43,07.03.2022 09:59:43,0,689361,0,0,0,0,0,348765,Done 
809,The APP ART,,THEAPP-359,Feature,Done,13.11.2020 13:47:21,App ART Funnel|PCS|Pikachu|,,25.02.2022 10:26:08,25.02.2022 10:26:08,0,675158,0,0,0,0,0,363139,Done 
810,The APP ART,,THEAPP-358,Feature,Done,13.11.2020 13:41:57,Mario|PCS|Pikachu|,,10.03.2022 08:52:20,26.08.2022 15:00:22,0,852292,85225,0,0,0,0,100784,Won't Do 
811,The APP ART,,THEAPP-357,Feature,E2E Test,13.11.2020 13:36:54,App ART Funnel|PCS|Pikachu|,,01.10.2021 15:34:31,,0,502778,45922,357376,132229,0,0,0, 
812,The APP ART,,THEAPP-356,Feature,Done,13.11.2020 13:35:16,App ART Funnel|PCS|Pikachu|,,28.03.2022 15:10:51,28.03.2022 15:10:51,0,720095,0,0,0,0,0,318213,Won't Do 
813,The APP ART,,THEAPP-355,Feature,Done,13.11.2020 12:59:04,App ART Funnel|PCS|,,22.01.2021 10:56:44,22.10.2021 09:07:19,0,126456,201869,165360,0,0,0,544658,Done 
814,The APP ART,,THEAPP-354,Feature,Done,13.11.2020 12:44:27,App ART Funnel|PCS|,,22.01.2021 10:56:51,10.08.2021 08:27:57,0,116715,43288,228539,0,0,0,649817,Done 
815,The APP ART,,THEAPP-352,Feature,Done,12.11.2020 11:36:54,App ART Funnel|CR|VICI|,,16.03.2021 10:52:15,08.07.2021 07:18:39,31124,199660,69343,42332,0,0,0,697406,Done 
816,The APP ART,,THEAPP-350,Feature,Done,11.11.2020 14:53:12,App ART Funnel|P&S|Release 2.0|Release 3.1|,,04.03.2021 17:07:46,04.03.2021 17:07:46,0,162854,0,0,0,0,0,878257,Duplicate 
817,The APP ART,,THEAPP-349,Feature,Done,11.11.2020 14:18:58,App ART Funnel|,,04.03.2021 17:09:10,04.03.2021 17:09:10,0,162890,0,0,0,0,0,878256,Won't Do 
818,The APP ART,,THEAPP-345,Feature,Done,09.11.2020 14:01:20,P&S|,,26.02.2021 18:22:53,26.02.2021 18:22:53,0,157221,0,0,0,0,0,886822,Won't Do 
819,The APP ART,,THEAPP-344,Feature,Done,09.11.2020 13:37:00,Release 1.0|Release 2.0|,,01.07.2021 09:20:30,01.07.2021 09:20:30,0,336703,0,0,0,0,0,707364,Not Required 
820,The APP ART,,THEAPP-343,Feature,Done,06.11.2020 11:08:48,P&S|,,06.11.2020 11:08:56,27.04.2021 16:12:04,17611,0,63310,38971,128089,0,0,800553,Done 
821,The APP ART,,THEAPP-341,Feature,Funnel,05.11.2020 10:24:58,App ART Funnel|BOND|Griffin|P&S|Release 1.0|,,,,1050020,0,0,0,0,0,0, ,
822,The APP ART,,THEAPP-340,Feature,Done,05.11.2020 10:22:52,App ART Funnel|CR|VICI|,,09.03.2022 11:13:46,09.03.2022 11:13:46,0,704210,0,0,0,0,0,345811,Duplicate 
823,The APP ART,,THEAPP-338,Feature,Done,04.11.2020 12:58:21,P&S|Release 1.0|Release 2.0|Release 3.1|,,23.11.2020 11:44:39,20.07.2021 17:02:39,0,45765,114095,211900,0,0,0,679542,Done 
824,The APP ART,,THEAPP-337,Feature,Done,04.11.2020 12:10:55,App ART Funnel|P&S|PCS|,,10.02.2021 18:15:28,24.08.2021 12:58:25,0,158272,14725,248968,0,0,0,629386,Done 
825,The APP ART,,THEAPP-336,Feature,Done,04.11.2020 11:24:17,App ART Funnel|Griffin|P&S|PCS|Pikachu|Release 4.0|,,02.02.2022 11:15:30,02.02.2022 11:15:30,0,655191,0,0,0,0,0,396209,Won't Do 
826,The APP ART,,THEAPP-335,Feature,Backlog,03.11.2020 18:58:43,App ART Funnel|BOND|Mario|P&S|,,28.09.2021 17:59:36,,0,473712,578673,0,0,0,0,0, 
827,The APP ART,,THEAPP-334,Feature,Done,28.10.2020 16:27:04,CR|,,02.11.2020 11:39:55,27.04.2021 15:56:27,0,6912,175903,77792,0,0,0,800568,Done 
828,The APP ART,,THEAPP-333,Feature,Done,28.10.2020 16:24:52,CR|,,02.11.2020 11:41:41,08.06.2021 10:52:00,0,6916,175911,137958,0,0,0,740393,Done 
829,The APP ART,,THEAPP-332,Feature,Backlog,27.10.2020 15:14:31,App ART Funnel|P&S|Release 3.1|Release 4.0|,,20.11.2021 19:04:45,,73012,655684,295390,0,38602,0,0,0, 
830,The APP ART,,THEAPP-331,Feature,Done,27.10.2020 13:52:55,P&S|,,04.03.2021 17:17:37,04.03.2021 17:17:37,0,184524,0,0,0,0,0,878247,Won't Do 
831,The APP ART,,THEAPP-330,Feature,Done,27.10.2020 09:26:28,CR|,,27.10.2020 09:27:04,20.11.2020 17:13:13,0,0,0,35026,0,0,0,1028012,Done 
832,The APP ART,,THEAPP-329,Feature,Done,27.10.2020 09:26:09,CR|,,27.10.2020 09:26:52,28.10.2020 10:33:26,0,0,0,1506,0,0,0,1061531,Done 
833,The APP ART,,THEAPP-328,Feature,Done,27.10.2020 09:25:47,CR|,,27.10.2020 09:26:40,20.11.2020 17:05:36,0,0,0,35018,0,0,0,1028019,Done 
834,The APP ART,,THEAPP-327,Feature,Done,27.10.2020 09:24:59,CR|,,27.10.2020 09:25:23,12.02.2021 09:45:46,0,0,0,131262,0,24278,0,907499,Done 
835,The APP ART,,THEAPP-326,Feature,Done,27.10.2020 09:17:09,CR|,,27.10.2020 09:24:26,23.03.2021 14:10:24,0,7,122480,89484,0,0,0,851074,Done 
836,The APP ART,,THEAPP-325,Feature,Done,27.10.2020 09:15:27,CR|,,27.10.2020 09:15:44,02.03.2021 19:02:11,0,0,0,182026,0,0,0,881023,Done 
837,The APP ART,,THEAPP-324,Feature,Done,27.10.2020 09:12:54,CR|,,27.10.2020 09:14:22,20.11.2020 17:05:09,0,1,0,35030,0,0,0,1028020,Done 
838,The APP ART,,THEAPP-321,Feature,Done,23.10.2020 15:23:36,VICI|,,24.01.2022 17:58:06,24.01.2022 17:58:06,0,659674,0,0,0,0,0,408767,Won't Do 
839,The APP ART,,THEAPP-320,Feature,Done,23.10.2020 10:36:44,,,19.01.2022 11:58:01,19.01.2022 11:58:01,0,652401,0,0,0,0,0,416327,Duplicate 
840,The APP ART,,THEAPP-317,Feature,Backlog,21.10.2020 19:09:25,BOND|Griffin|Stark|Stromberg|,,15.12.2021 16:42:26,,31974,706407,332711,0,0,0,0,0, 
841,The APP ART,,THEAPP-315,Feature,Done,21.10.2020 17:32:24,App ART Funnel|P&S|Release 1.0|Release 2.0|Release 3.0|Release 3.1|,,20.01.2021 15:29:54,05.05.2021 15:18:29,0,149517,29001,65153,38432,0,0,789086,Done 
842,The APP ART,,THEAPP-313,Feature,Funnel,21.10.2020 10:18:48,App ART Funnel|P&S|Release 1.0|Release 2.0|,,,,1071626,0,0,0,0,0,0, ,
843,The APP ART,,THEAPP-312,Feature,Done,20.10.2020 15:25:45,App ART Funnel|Picasso|,,15.12.2021 11:21:32,15.12.2021 11:21:32,0,605995,0,0,0,0,0,466763,Won't Do 
844,The APP ART,,THEAPP-311,Feature,Done,20.10.2020 13:57:06,P&S|,,13.11.2020 08:55:52,18.05.2021 13:21:35,0,34259,178878,89226,0,0,0,770483,Done 
845,The APP ART,,THEAPP-310,Feature,Done,19.10.2020 09:34:50,Griffin|Mario|P&S|,,13.11.2020 08:57:30,30.11.2021 13:27:03,0,418004,87661,80644,0,0,0,488238,Done 
846,The APP ART,,THEAPP-308,Feature,Done,16.10.2020 09:23:31,App ART Funnel|P&S|Release 3.1|Release 4.0|,,20.04.2021 19:38:26,20.04.2021 19:38:26,0,268454,0,0,0,0,0,810426,Duplicate 
847,The APP ART,,THEAPP-306,Feature,Completed,15.10.2020 18:09:49,P&S|,,15.10.2020 18:10:58,26.11.2020 18:10:42,0,1,0,60479,0,1019314,0,0, 
848,The APP ART,,THEAPP-305,Feature,Completed,15.10.2020 18:07:01,P&S|,,15.10.2020 18:12:09,26.11.2020 18:10:38,0,5,0,60478,0,1019314,0,0, 
849,The APP ART,,THEAPP-303,Feature,Done,15.10.2020 09:20:18,P&S|Release 1.0|Release 2.0|Release 3.0|Release 3.1|Release 4.0|,,03.11.2020 20:23:31,29.09.2021 10:31:44,0,28023,159627,284833,30145,0,0,577693,Done 
850,The APP ART,,THEAPP-296,Feature,Done,14.10.2020 14:13:07,P&S|Release 1.0|,,22.10.2020 10:59:48,22.10.2020 10:59:48,0,11326,0,0,0,0,0,1070145,Duplicate 
851,The APP ART,,THEAPP-292,Feature,Done,13.10.2020 18:15:00,P&S|,,13.10.2020 18:15:28,16.11.2020 10:38:02,0,0,0,21435,0,27067,0,1034167,Done 
852,The APP ART,,THEAPP-288,Feature,Done,12.10.2020 15:38:54,CR|,,12.10.2020 15:39:06,26.10.2020 13:40:50,0,20041,0,0,0,0,0,1064224,Duplicate 
853,The APP ART,,THEAPP-287,Feature,Done,12.10.2020 15:38:17,CR|,,12.10.2020 15:38:29,25.03.2021 10:19:44,0,22960,0,0,212880,0,0,848425,Won't Do 
854,The APP ART,,THEAPP-286,Feature,Done,12.10.2020 15:37:38,CR|,,12.10.2020 15:37:51,14.06.2021 13:51:07,0,1416,332518,18758,0,0,0,731574,Done 
855,The APP ART,,THEAPP-285,Feature,Done,12.10.2020 15:37:02,CR|,,12.10.2020 15:37:12,08.06.2021 10:56:18,0,1459,204447,137972,0,0,0,740389,Done 
856,The APP ART,,THEAPP-284,Feature,Done,12.10.2020 15:35:18,CR|,,12.10.2020 15:35:30,14.04.2021 14:42:11,0,30004,173248,61653,0,0,0,819363,Done 
857,The APP ART,,THEAPP-283,Feature,Done,12.10.2020 15:34:21,CR|,,12.10.2020 15:34:33,14.01.2021 12:21:29,0,135166,0,0,0,0,0,949103,Duplicate 
858,The APP ART,,THEAPP-267,Feature,Done,06.10.2020 16:18:04,PCS|,,06.10.2020 16:19:45,15.02.2021 16:55:06,0,1,0,190114,0,0,0,902750,Done 
859,The APP ART,,THEAPP-261,Feature,Done,30.09.2020 17:10:06,CR|Lebowski|P&S|Release 1.0|Skywalker|Stark|Stromberg|,,13.11.2020 08:55:32,08.07.2021 17:49:32,290,62865,341522,0,0,0,0,696775,Duplicate 
860,The APP ART,,THEAPP-254,Feature,Funnel,22.09.2020 10:15:44,Greatwall|P&S|Release 3.0|Release 3.1|Stromberg|,,20.10.2021 13:18:55,,414459,566103,0,0,132826,0,0,0, 
861,The APP ART,,THEAPP-253,Feature,Blocker,22.09.2020 10:07:42,Greatwall|P&S|Release 4.0|,,20.10.2021 13:19:10,,38865,566111,0,0,508419,0,0,0, 
862,The APP ART,,THEAPP-252,Feature,Funnel,22.09.2020 09:56:44,2022|P&S|Release 4.0|,,,,1113408,0,0,0,0,0,0, ,
863,The APP ART,,THEAPP-250,Feature,Funnel,18.09.2020 22:46:43,,,,,1118398,0,0,0,0,0,0, ,
864,The APP ART,,THEAPP-249,Feature,Funnel,18.09.2020 22:40:46,,,,,1118404,0,0,0,0,0,0, ,
865,The APP ART,,THEAPP-247,Feature,Done,18.09.2020 13:25:10,P&S|Release 4.0|Stromberg|,,08.10.2021 14:41:45,08.10.2021 14:41:45,0,554476,0,0,0,0,0,564483,Duplicate 
866,The APP ART,,THEAPP-229,Feature,Done,03.12.2019 11:14:09,,,25.02.2020 19:20:08,05.03.2021 15:55:32,431677,121445,106676,0,0,0,0,876889,Won't Do 
867,The APP ART,,THEAPP-228,Feature,E2E Test,24.07.2020 21:20:54,Callahan|P&S|Stromberg|,,14.09.2020 15:59:52,,524194,260380,389889,24658,0,0,0,0, 
868,The APP ART,,THEAPP-227,Feature,Done,28.05.2020 15:58:37,2022|P&S|Release 2.0|Release 3.0|Release 3.1|Release 3.2|,,14.09.2020 15:59:51,16.03.2021 11:30:53,587575,156961,0,0,0,0,0,536989,Declined 
869,The APP ART,,THEAPP-226,Feature,Done,25.06.2020 17:21:26,,,14.09.2020 15:59:51,07.04.2021 14:56:58,295137,116558,0,0,0,0,0,829428,Duplicate 
870,The APP ART,,THEAPP-224,Feature,In Analysis,27.08.2020 15:27:27,Android|Griffin|iOS|Stark|VICI|,,14.09.2020 15:59:51,,466540,455110,0,0,228865,0,0,0, 
871,The APP ART,,THEAPP-223,Feature,Done,06.07.2020 10:21:08,,,14.09.2020 15:59:50,01.07.2021 09:15:47,417195,101138,0,0,0,0,0,707369,Duplicate 
872,The APP ART,,THEAPP-222,Feature,Done,27.05.2020 15:21:39,Greatwall|Release 3.1|,,14.09.2020 15:59:50,26.08.2022 14:10:04,827918,158438,195811,0,0,0,0,100835,Won't Do 
873,The APP ART,,THEAPP-221,Feature,Done,20.07.2020 08:50:17,P&S|,,14.09.2020 15:59:50,05.11.2020 09:55:08,74515,81069,0,0,0,0,0,1050050,Duplicate 
874,The APP ART,,THEAPP-220,Feature,Done,04.08.2020 20:25:58,P&S|Release 1.0|Release 2.0|Release 3.0|Release 3.1|Release 4.0|,,14.09.2020 15:59:50,17.02.2021 17:07:52,100544,58773,76478,47684,0,0,0,899857,Done 
875,The APP ART,,THEAPP-219,Feature,Funnel,28.08.2020 15:48:18,Griffin|Mario|P&S|Release 4.0|,,14.09.2020 15:59:49,,911321,24491,0,0,213242,0,0,0, 
876,The APP ART,,THEAPP-218,Feature,Done,04.06.2020 10:10:15,App ART Funnel|Backend|Griffin|P&S|Release 3.1|Stark|,,14.09.2020 15:59:49,23.07.2021 13:20:53,416179,177302,2868,0,0,0,0,675444,Duplicate 
877,The APP ART,,THEAPP-217,Feature,Done,07.05.2020 16:27:56,,,14.09.2020 15:59:49,05.03.2021 15:55:49,247676,187171,0,0,0,0,0,876889,Won't Do 
878,The APP ART,,THEAPP-215,Feature,Done,30.04.2020 10:21:10,,,14.09.2020 15:59:49,29.03.2021 17:34:25,282334,197618,0,0,0,0,0,842230,Duplicate 
879,The APP ART,,THEAPP-214,Feature,Done,27.05.2020 15:28:58,P&S|Release 3.1|,,14.09.2020 15:59:48,04.12.2020 13:27:49,116488,158430,0,0,0,0,0,1008077,Won't Do 
880,The APP ART,,THEAPP-211,Feature,Done,24.02.2020 11:17:53,App ART Funnel|P&S|Release 3.0|Release 3.1|Skywalker|,,24.02.2020 15:14:54,02.11.2021 13:40:45,620436,99719,168466,0,0,0,0,528544,Duplicate 
881,The APP ART,,THEAPP-210,Feature,Done,22.10.2019 11:15:42,App ART Funnel|Backend|P&S|Release 4.0|Stromberg|,,24.02.2020 19:02:50,08.07.2022 21:56:16,600171,187728,119440,160141,358755,0,0,170929,Duplicate 
882,The APP ART,,THEAPP-207,Feature,Funnel,27.05.2020 15:35:30,Griffin|P&S|Release 4.0|Stromberg|,,14.09.2020 15:59:46,,1124565,158424,0,0,0,0,0,0, 
883,The APP ART,,THEAPP-206,Feature,Done,28.08.2020 15:51:44,App ART Funnel|Backend|Griffin|P&S|Release 4.0|,,14.09.2020 15:59:46,12.05.2022 08:59:40,437532,54986,69039,96180,237528,0,0,253785,Done 
884,The APP ART,,THEAPP-205,Feature,Done,17.06.2020 09:54:42,CR|,,14.09.2020 15:59:46,14.12.2020 08:50:33,99156,128525,25741,5709,0,0,0,993954,Done 
885,The APP ART,,THEAPP-204,Feature,Done,21.04.2020 13:59:29,App ART Funnel|P&S|Release 2.0|,,14.09.2020 15:59:46,27.04.2021 10:51:35,214668,210360,38598,70424,0,0,0,800873,Done 
886,The APP ART,,THEAPP-203,Feature,Done,24.02.2020 18:46:44,PCS|Pikachu|,,24.02.2020 19:01:27,28.03.2022 12:20:54,1098319,14,0,0,0,0,0,318384,Done 
887,The APP ART,,THEAPP-202,Feature,Done,24.02.2020 14:52:35,P&S|,,24.02.2020 15:15:14,05.03.2021 15:53:00,450890,22,89146,0,0,0,0,876892,Won't Do 
888,The APP ART,,THEAPP-201,Feature,Done,24.02.2020 19:01:02,,,24.02.2020 19:01:40,01.04.2021 15:03:16,578642,0,0,0,0,0,0,838060,Won't Do 
889,The APP ART,,THEAPP-199,Feature,Done,05.12.2019 12:52:47,CR|,,25.02.2020 19:13:03,26.03.2021 11:32:47,568339,118460,0,0,0,0,0,846912,Duplicate 
890,The APP ART,,THEAPP-198,Feature,Done,14.04.2020 10:29:58,,,14.09.2020 15:59:44,26.03.2021 14:09:46,277810,220649,0,0,0,0,0,846755,Done 
891,The APP ART,,THEAPP-197,Feature,Done,21.04.2020 14:55:29,App ART Funnel|P&S|Release 3.0|Release 3.1|,,14.09.2020 15:59:44,25.08.2021 14:15:54,184294,522706,0,0,0,0,0,627869,Won't Do 
892,The APP ART,,THEAPP-195,Feature,Done,24.02.2020 18:50:39,PCS|,,24.02.2020 19:01:28,01.07.2021 09:22:14,709340,10,0,0,0,0,0,707363,Duplicate 
893,The APP ART,,THEAPP-194,Feature,Completed,24.02.2020 11:08:56,2022|Lebowski|P&S|Stark|,,24.02.2020 11:09:03,18.05.2022 11:23:20,847103,51481,161111,82203,0,245001,0,30271,Won't Do 
894,The APP ART,,THEAPP-193,Feature,Done,24.02.2020 18:55:08,,,24.02.2020 19:01:34,31.03.2021 15:49:12,577247,6,0,0,0,0,0,839456,Not Required 
895,The APP ART,,THEAPP-192,Feature,Completed,23.03.2020 11:18:07,VICI|,,23.03.2020 11:22:37,24.06.2022 13:00:32,791899,26458,47040,219964,99858,191624,0,0, 
896,The APP ART,,THEAPP-191,Feature,Done,21.04.2020 14:41:33,App ART Funnel|Griffin|P&S|Release 2.0|Release 3.1|Skywalker|,,14.09.2020 15:59:43,14.12.2021 13:13:25,184298,228775,305387,148191,0,137,0,468091,Done 
897,The APP ART,,THEAPP-190,Feature,Done,27.03.2020 17:04:01,,,14.09.2020 15:59:42,31.03.2021 15:44:54,285105,246175,0,0,0,0,0,839460,Not Required 
898,The APP ART,,THEAPP-189,Feature,Done,24.02.2020 18:43:16,App ART Funnel|Release 3.0|Release 3.1|Stark|,,24.02.2020 19:01:25,17.03.2022 16:47:52,839255,41868,27012,154283,20342,0,0,333957,Done 
899,The APP ART,,THEAPP-188,Feature,Done,24.02.2020 18:55:39,,,24.02.2020 19:01:35,31.03.2021 15:49:46,577248,5,0,0,0,0,0,839455,Not Required 
900,The APP ART,,THEAPP-187,Feature,Done,21.04.2020 15:11:28,App ART Funnel|P&S|Release 2.0|Release 3.0|Release 3.1|Release 4.0|,,14.09.2020 15:59:42,04.03.2021 17:21:56,246325,282114,53546,0,0,0,0,752865,Duplicate 
901,The APP ART,,THEAPP-186,Feature,Done,24.02.2020 18:33:30,Android|App ART Funnel|Design|Griffin|iOS|Release 3.1|Skywalker|Stromberg|,,24.02.2020 19:01:18,05.08.2022 22:38:40,758852,140712,149655,236942,0,0,0,130566,Done 
902,The APP ART,,THEAPP-185,Feature,Done,24.02.2020 18:52:04,,,24.02.2020 19:01:30,05.03.2021 15:48:51,539807,9,0,0,0,0,0,876896,Won't Do 
903,The APP ART,,THEAPP-184,Feature,Completed,24.02.2020 15:21:24,P&S|Stromberg|,,24.02.2020 19:01:13,28.02.2022 10:56:01,688070,10340,142172,217550,0,358789,0,0, 
904,The APP ART,,THEAPP-183,Feature,Done,09.03.2020 18:12:55,CR|Release 1.0|Release 2.0|,,09.03.2020 18:13:10,05.10.2020 15:41:03,288158,15693,0,0,0,0,0,1092739,Done 
905,The APP ART,,THEAPP-180,Feature,Done,24.02.2020 18:53:16,,,24.02.2020 19:01:31,05.03.2021 15:49:42,539808,8,0,0,0,0,0,876895,Declined 
906,The APP ART,,THEAPP-179,Feature,Done,24.02.2020 11:10:14,2022|Griffin|P&S|Skywalker|,,24.02.2020 11:10:19,05.03.2021 15:51:26,897644,0,63152,0,0,0,0,456375,Duplicate 
907,The APP ART,,THEAPP-178,Feature,Done,21.04.2020 14:52:51,,,14.09.2020 15:59:40,05.03.2021 15:51:45,247672,210306,0,0,0,0,0,876893,Declined 
908,The APP ART,,THEAPP-177,Feature,Done,24.02.2020 15:26:15,,,24.02.2020 19:01:15,01.07.2021 09:22:41,709341,215,0,0,0,0,0,707362,Duplicate 
909,The APP ART,,THEAPP-176,Feature,Done,23.04.2020 17:03:14,,,14.09.2020 15:59:39,05.03.2021 15:52:36,247672,207296,0,0,0,0,0,876892,Duplicate 
910,The APP ART,,THEAPP-175,Feature,Done,29.07.2020 15:20:09,,,14.09.2020 15:59:39,11.06.2021 12:08:27,388568,67719,0,0,0,0,0,735996,Done 
911,The APP ART,,THEAPP-173,Feature,Done,24.07.2020 17:25:02,,,14.09.2020 15:59:38,31.03.2021 16:00:23,285120,74794,0,0,0,0,0,839444,Won't Do 
912,The APP ART,,THEAPP-172,Feature,Done,29.10.2019 12:00:29,,,25.02.2020 19:10:01,31.03.2021 15:50:47,575800,171789,0,0,0,0,0,839454,Duplicate 
913,The APP ART,,THEAPP-169,Feature,Funnel,01.10.2019 17:10:33,Griffin|VICI|,,24.02.2020 19:02:41,,1416692,210352,9,0,0,0,0,0, 
914,The APP ART,,THEAPP-167,Feature,Funnel,14.10.2019 09:36:01,2022|App ART Funnel|BOD|Stark|,,24.02.2020 19:02:48,,1416701,192086,0,0,0,0,0,0, 
915,The APP ART,,THEAPP-164,Feature,Done,01.10.2019 17:07:47,App ART Funnel|Backend|CR|VICI|,,24.02.2020 19:02:32,24.02.2022 17:18:25,1052535,210354,0,0,0,0,0,364166,Won't Do 
916,The APP ART,,THEAPP-163,Feature,Done,19.12.2019 14:06:39,CR|VICI|,,25.02.2020 19:20:09,28.02.2022 16:26:44,1056786,98233,0,0,0,0,0,358458,Won't Do 
917,The APP ART,,THEAPP-162,Feature,Done,10.12.2019 14:28:39,2022|VICI|,,25.02.2020 19:20:08,02.12.2021 09:33:11,929652,111171,0,0,0,0,0,485592,Won't Do 
918,The APP ART,,THEAPP-144,Feature,Done,11.02.2020 17:15:42,P&S|Release 1.0|Release 2.0|,,12.02.2020 12:27:09,23.06.2020 19:15:24,18901,1151,53322,9695,108568,22534,0,1221355, 
919,The APP ART,,THEAPP-143,Feature,Done,01.10.2019 16:58:42,Release 1.0|Release 2.0|,,25.02.2020 19:09:39,12.08.2020 20:12:00,28526,211810,214895,0,0,0,0,1171832,Won't Do 
920,The APP ART,,THEAPP-142,Feature,Done,23.06.2020 10:53:46,P&S|Release 1.0|Release 2.0|,,23.06.2020 11:05:59,29.06.2020 17:40:29,0,12,9034,0,0,0,0,1235344,Done 
921,The APP ART,,THEAPP-141,Feature,Done,21.04.2020 14:21:33,P&S|Release 1.0|Release 2.0|,,15.06.2020 12:41:42,24.06.2020 17:47:10,0,79100,13265,0,0,0,0,1242538,Done 
922,The APP ART,,THEAPP-140,Feature,Done,23.06.2020 09:32:24,P&S|Release 1.0|Release 2.0|,,25.06.2020 09:45:11,25.06.2020 09:45:11,0,2892,0,0,0,0,0,1241580,Done 
923,The APP ART,,THEAPP-138,Feature,Done,21.04.2020 17:14:38,P&S|Release 1.0|Release 2.0|,,21.04.2020 17:14:44,29.06.2020 17:38:27,0,0,90690,0,8692,0,0,1235346,Done 
924,The APP ART,,THEAPP-137,Feature,Done,16.06.2020 16:27:09,P&S|Release 1.0|Release 2.0|,,25.06.2020 09:26:01,29.06.2020 17:39:26,0,12538,6253,0,0,0,0,1235345,Done 
925,The APP ART,,THEAPP-136,Feature,Done,11.02.2020 16:41:34,Release 1.0|Release 2.0|,,11.02.2020 16:41:40,07.04.2020 15:21:26,20324,0,1,60233,0,1114,0,1353889, 
926,The APP ART,,THEAPP-135,Feature,Done,11.02.2020 16:43:31,Release 1.0|Release 2.0|,,11.02.2020 16:47:03,05.03.2020 16:03:44,20318,3,12757,0,0,0,0,1402481,Done 
927,The APP ART,,THEAPP-134,Feature,Done,06.03.2020 10:19:00,Release 1.0|Release 2.0|,,06.03.2020 10:19:13,24.06.2020 17:46:02,0,0,8646,128572,21627,0,0,1242539,Done 
