Project,Group,Key,Issuetype,Status,Created Date,Component,Category,First Date,Closed Date,New,In Specification,Open,In Progress,In Review,Pending,Resolved,Closed,Resolution 
Group Finance Backbone,,GFBB-19498,Story,Closed,02.06.2022 16:17:05,,,03.06.2022 17:23:47,26.09.2022 09:05:39,1506,0,97611,63577,0,0,3912,318435,Done 
Group Finance Backbone,,GFBB-19374,Story,Resolved,18.05.2022 16:11:05,,,13.10.2022 12:25:04,13.10.2022 12:25:04,212893,0,0,0,0,0,293755,0,Done 
Group Finance Backbone,,GFBB-19173,Story,In Progress,05.05.2022 13:11:57,,,27.07.2022 17:51:08,,119799,0,0,405749,0,0,0,0, 
Group Finance Backbone,,GFBB-19162,Story,Closed,04.05.2022 14:25:31,,,13.10.2022 12:47:10,23.11.2022 11:04:25,233181,0,0,0,0,0,58937,234796,Done 
Group Finance Backbone,,GFBB-19154,Story,Closed,04.05.2022 14:16:25,,,13.10.2022 12:52:25,23.11.2022 11:08:10,233196,0,0,0,0,0,58935,234792,Done 
Group Finance Backbone,,GFBB-19153,Story,Closed,04.05.2022 14:15:47,,,17.10.2022 17:14:10,23.11.2022 11:09:16,239218,0,0,0,0,0,52915,234791,Done 
Group Finance Backbone,,GFBB-19152,Story,New,04.05.2022 14:15:09,,,,,526925,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-19150,Story,New,04.05.2022 14:10:34,,,,,526930,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-19149,Story,New,04.05.2022 14:06:08,,,,,526934,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-19103,Story,New,29.04.2022 13:42:20,,,,,534158,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-19083,Story,Closed,27.04.2022 12:45:44,,,28.04.2022 14:24:21,28.07.2022 17:12:03,1538,0,10083,120982,0,0,141,404348,Done 
Group Finance Backbone,,GFBB-18785,Story,In Progress,31.03.2022 10:23:17,,,13.06.2022 14:21:34,,106798,0,171443,297875,0,0,0,0, 
Group Finance Backbone,,GFBB-18784,Story,Pending,31.03.2022 09:55:07,,,13.06.2022 14:21:36,,106826,0,14163,0,0,455155,0,0, 
Group Finance Backbone,,GFBB-18783,Story,Pending,31.03.2022 09:52:43,,,28.04.2022 14:24:08,,40591,0,1772,0,0,533784,0,0, 
Group Finance Backbone,,GFBB-18771,Story,In Progress,30.03.2022 13:45:35,,,04.04.2022 22:11:11,,7705,0,124528,445120,0,0,0,0, 
Group Finance Backbone,,GFBB-18757,Story,Closed,29.03.2022 10:50:15,,,04.04.2022 22:11:09,19.07.2022 13:13:48,9320,0,65638,36354,0,0,50109,417547,Done 
Group Finance Backbone,,GFBB-18611,Story,Closed,16.03.2022 11:19:57,,,16.03.2022 16:48:29,24.08.2022 10:30:51,450,0,153967,77372,0,0,0,365869,Won't Do 
Group Finance Backbone,,GFBB-18610,Story,Closed,16.03.2022 11:17:38,,,16.03.2022 17:21:22,24.08.2022 10:30:47,485,0,153966,77339,0,0,0,365870,Won't Do 
Group Finance Backbone,,GFBB-18609,Story,Closed,16.03.2022 11:14:31,,,16.03.2022 17:20:52,24.08.2022 10:30:13,488,0,153966,77340,0,0,0,365870,Won't Do 
Group Finance Backbone,,GFBB-18589,Story,In Progress,15.03.2022 12:25:07,,,15.03.2022 12:29:30,,4,0,0,599031,0,0,0,0, 
Group Finance Backbone,,GFBB-18553,Story,Closed,11.03.2022 10:29:01,,,11.03.2022 14:12:57,31.03.2022 09:43:59,223,0,2,19925,0,0,8603,576156,Done 
Group Finance Backbone,,GFBB-18519,Story,Closed,08.03.2022 17:55:37,,,10.03.2022 14:11:22,22.11.2022 13:23:04,2655,0,6999,14595,231323,64993,52117,236097,Done 
Group Finance Backbone,,GFBB-18395,Task,Resolved,01.03.2022 15:19:52,,,01.03.2022 15:22:40,30.06.2022 14:15:03,2,0,0,174172,0,0,444845,0,Done 
Group Finance Backbone,,GFBB-18302,Story,Closed,27.02.2022 17:38:41,,,28.02.2022 15:22:38,20.09.2022 13:13:13,1303,0,241649,0,0,0,51980,326827,Done 
Group Finance Backbone,,GFBB-18271,Story,In Progress,24.02.2022 13:31:09,,,17.08.2022 10:51:49,,250400,52102,0,323826,0,0,0,0, 
Group Finance Backbone,,GFBB-18270,Story,In Progress,24.02.2022 13:26:05,,,19.07.2022 13:01:46,,208775,0,0,417559,0,0,0,0, 
Group Finance Backbone,,GFBB-18010,Story,Open,03.02.2022 08:49:21,,,03.02.2022 08:56:42,,7,0,656844,0,0,0,0,0, 
Group Finance Backbone,,GFBB-18009,Defect,In Progress,03.02.2022 08:36:32,,,03.02.2022 08:51:44,,15,0,0,656849,0,0,0,0, 
Group Finance Backbone,,GFBB-17890,Story,In Progress,27.01.2022 12:02:32,,,27.01.2022 12:09:15,,6,0,0,666731,0,0,0,0, 
Group Finance Backbone,,GFBB-17646,Defect,Pending,21.12.2021 17:48:36,,,28.12.2021 18:16:58,,10108,0,0,24035,0,685528,0,0, 
Group Finance Backbone,,GFBB-17645,Defect,Resolved,21.12.2021 16:43:26,,,10.01.2022 16:28:28,12.08.2022 15:42:51,28785,0,0,45360,174473,88278,382837,0,Fixed 
Group Finance Backbone,,GFBB-17525,Story,Resolved,16.12.2021 23:26:53,,,17.03.2022 14:23:48,26.09.2022 16:24:10,130496,0,278040,0,0,0,317996,0,Won't Do 
Group Finance Backbone,,GFBB-17522,Story,In Progress,16.12.2021 23:10:45,,,07.02.2022 18:11:45,,76021,0,225918,424610,0,0,0,0, 
Group Finance Backbone,,GFBB-17517,Story,In Progress,16.12.2021 20:01:41,,,07.02.2022 18:11:43,,76210,0,352652,297876,0,0,0,0, 
Group Finance Backbone,,GFBB-17516,Story,In Progress,16.12.2021 19:56:30,,,07.02.2022 18:11:41,,76215,0,306519,256062,0,87946,0,0, 
Group Finance Backbone,,GFBB-17457,Story,In Progress,15.12.2021 18:30:49,,,08.04.2022 16:56:10,,164065,0,307807,256397,0,0,0,0, 
Group Finance Backbone,,GFBB-17456,Story,In Progress,15.12.2021 18:28:48,,,08.04.2022 16:57:42,,164068,0,338450,225753,0,0,0,0, 
Group Finance Backbone,,GFBB-17455,Story,Open,15.12.2021 18:24:57,,,08.04.2022 16:56:43,,164071,0,564204,0,0,0,0,0, 
Group Finance Backbone,,GFBB-17452,Story,Resolved,15.12.2021 17:56:31,,,08.03.2022 13:00:51,28.06.2022 13:41:52,119224,0,161321,0,0,0,447758,0,Won't Do 
Group Finance Backbone,,GFBB-17451,Story,Pending,15.12.2021 17:51:25,,,11.01.2022 12:33:46,,38562,0,51651,0,0,638095,0,0, 
Group Finance Backbone,,GFBB-17240,Story,Pending,03.12.2021 11:17:54,,,07.02.2022 18:11:04,,95453,0,202936,0,0,447592,0,0, 
Group Finance Backbone,,GFBB-17238,Story,In Progress,03.12.2021 11:09:48,,,20.01.2022 09:57:58,,69048,0,0,676942,0,0,0,0, 
Group Finance Backbone,,GFBB-17234,Story,Closed,03.12.2021 10:38:06,,,03.12.2021 11:42:34,15.12.2021 07:10:52,64,0,0,10085,0,0,6922,728949,Done 
Group Finance Backbone,,GFBB-16956,Story,In Progress,18.11.2021 14:04:18,,,23.11.2021 10:50:35,,7006,0,244814,515595,0,0,0,0, 
Group Finance Backbone,,GFBB-16456,Story,Closed,22.10.2021 16:38:16,,,26.10.2021 10:07:11,27.10.2022 16:55:59,5368,0,0,495307,0,21721,10418,273324,Done 
Group Finance Backbone,,GFBB-16447,Story,Resolved,22.10.2021 12:49:25,,,31.08.2022 16:02:20,31.08.2022 16:02:20,450912,0,0,0,0,0,355458,0,Done 
Group Finance Backbone,,GFBB-16446,Story,Closed,22.10.2021 12:44:58,,,31.08.2022 16:04:51,31.08.2022 16:04:54,450919,0,0,0,0,0,0,355455,Done 
Group Finance Backbone,,GFBB-16318,Defect,Resolved,15.10.2021 14:21:32,,,10.01.2022 09:12:44,07.07.2022 13:44:48,130796,0,0,151724,270,95573,434796,3194,Fixed 
Group Finance Backbone,,GFBB-16179,Story,Closed,12.10.2021 10:30:08,,,02.11.2021 16:23:24,29.11.2021 16:03:21,30593,0,109,12777,0,0,25973,751457,Done 
Group Finance Backbone,,GFBB-15932,Story,New,28.09.2021 10:02:33,,,28.09.2021 10:03:47,04.04.2022 14:35:36,233381,0,497890,109309,0,0,515,0, 
Group Finance Backbone,,GFBB-15421,Story,Closed,16.09.2021 17:17:47,,,16.09.2021 17:17:53,07.07.2022 10:09:39,0,0,141260,270689,0,10052,927,435011,Done 
Group Finance Backbone,,GFBB-15356,Story,Closed,16.09.2021 11:27:05,,,20.10.2021 10:02:52,02.11.2021 08:21:23,48875,0,0,13002,0,0,5616,790799,Done 
Group Finance Backbone,,GFBB-15352,Story,Closed,16.09.2021 11:17:10,,,17.09.2021 14:02:40,29.11.2021 16:02:38,1605,0,0,66480,0,0,38759,751458,Done 
Group Finance Backbone,,GFBB-15324,Story,Closed,15.09.2021 11:19:51,,,28.02.2022 15:26:15,28.02.2022 15:53:13,239286,0,0,0,0,0,26,620427,Won't Do 
Group Finance Backbone,,GFBB-15323,Story,Open,15.09.2021 11:13:08,,,23.11.2021 10:50:27,,118210,0,741536,0,0,0,0,0, 
Group Finance Backbone,,GFBB-15319,Story,Closed,15.09.2021 09:34:02,,,15.09.2021 11:04:18,29.11.2021 16:02:40,90,0,21607,60715,0,0,25974,751458,Done 
Group Finance Backbone,,GFBB-15034,Story,Closed,06.09.2021 13:08:06,,,06.09.2021 13:12:58,21.10.2021 07:27:34,4,0,44,4155,0,0,60254,808133,Done 
Group Finance Backbone,,GFBB-14747,Story,Closed,23.08.2021 16:14:48,,,24.08.2021 10:21:01,06.09.2021 14:21:57,1086,0,3106,15830,0,0,23,872518,Done 
Group Finance Backbone,,GFBB-14746,Story,Closed,23.08.2021 16:05:31,,,24.08.2021 10:19:33,21.10.2021 07:27:32,1094,0,12962,276,0,0,70108,808133,Done 
Group Finance Backbone,,GFBB-14581,Defect,Resolved,13.08.2021 15:03:12,,,26.10.2021 17:54:10,19.07.2022 08:54:38,106730,0,0,151110,159733,71654,417806,0,Fixed 
Group Finance Backbone,,GFBB-14284,Story,Resolved,04.08.2021 10:07:21,,,22.11.2021 13:49:01,19.07.2022 13:00:43,158621,0,0,344111,0,0,417560,0,Done 
Group Finance Backbone,,GFBB-14188,Story,In Progress,30.07.2021 15:23:28,,,12.10.2021 14:20:01,,106496,0,12981,807699,0,0,0,0, 
Group Finance Backbone,,GFBB-13751,Story,Closed,14.07.2021 12:50:14,,,15.07.2021 12:34:13,28.02.2022 13:17:31,1423,0,76344,236376,0,0,15642,620583,Done 
Group Finance Backbone,,GFBB-13533,Story,New,06.07.2021 15:37:12,,,,,961723,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-13263,Story,Closed,30.06.2021 15:36:41,,,30.06.2021 16:28:23,02.09.2021 14:08:07,51,0,32934,59042,0,0,43,878292,Done 
Group Finance Backbone,,GFBB-13012,Story,Pending,11.06.2021 15:22:43,,,18.06.2021 10:43:54,,9801,0,0,735783,0,252153,0,0, 
Group Finance Backbone,,GFBB-12995,Story,In Progress,11.06.2021 15:14:14,,,18.06.2021 11:02:01,,9827,0,0,987918,0,0,0,0, 
Group Finance Backbone,,GFBB-12994,Story,New,11.06.2021 15:13:33,,,,,997747,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-12993,Story,New,11.06.2021 15:12:53,,,,,997747,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-12981,Story,New,11.06.2021 14:42:30,,,15.03.2022 11:51:33,,774799,0,0,222979,0,0,0,0, 
Group Finance Backbone,,GFBB-12929,Story,New,10.06.2021 17:19:05,,,10.06.2021 17:19:12,,920295,0,78766,0,0,0,0,0, 
Group Finance Backbone,,GFBB-12928,Story,New,10.06.2021 17:18:33,,,,,999062,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-12917,Story,New,10.06.2021 17:09:21,,,,,999071,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-12908,Story,In Progress,10.06.2021 17:00:34,,,06.04.2022 09:34:47,,431554,0,0,567526,0,0,0,0, 
Group Finance Backbone,,GFBB-12650,Story,Closed,11.05.2021 12:42:36,,,17.06.2021 07:55:12,17.06.2021 07:55:16,52992,0,0,0,0,0,0,989545,Won't Do 
Group Finance Backbone,,GFBB-12649,Story,Closed,11.05.2021 12:39:28,,,15.07.2021 12:25:23,16.09.2021 17:16:43,93585,0,90985,2,0,0,23,857944,Done 
Group Finance Backbone,,GFBB-12639,Story,Closed,11.05.2021 07:09:02,,,14.05.2021 14:32:18,29.09.2022 12:14:45,4763,0,724182,0,0,0,0,313926,Done 
Group Finance Backbone,,GFBB-12628,Story,Open,10.05.2021 12:33:51,,,17.09.2021 12:41:48,,187207,0,856779,0,0,0,0,0, 
Group Finance Backbone,,GFBB-12614,Story,Closed,07.05.2021 12:51:23,,,14.05.2021 14:32:10,27.10.2022 16:48:54,10180,0,613203,137027,0,0,14545,273331,Done 
Group Finance Backbone,,GFBB-12589,Defect,Pending,06.05.2021 16:57:01,,,07.12.2021 15:06:02,,309489,0,0,20296,0,719698,0,0, 
Group Finance Backbone,,GFBB-12178,Story,Closed,26.04.2021 12:59:11,,,26.04.2021 13:22:26,29.06.2021 13:27:43,23,0,4219,83577,0,4134,233,971933,Done 
Group Finance Backbone,,GFBB-12177,Story,In Progress,26.04.2021 12:23:03,,,18.05.2021 08:39:23,,31456,0,715788,289186,0,27725,0,0, 
Group Finance Backbone,,GFBB-12134,Story,New,23.04.2021 15:30:43,,,30.04.2021 17:43:00,,1063003,0,5286,0,0,0,0,0, 
Group Finance Backbone,,GFBB-12124,Story,New,23.04.2021 08:44:00,,,05.07.2021 09:46:23,,338562,0,730134,0,0,0,0,0, 
Group Finance Backbone,,GFBB-12122,Story,Resolved,23.04.2021 08:42:07,,,08.06.2021 09:08:54,24.11.2022 10:40:06,66266,0,769051,0,0,0,233380,0,Won't Do 
Group Finance Backbone,,GFBB-12121,Story,New,23.04.2021 08:41:02,,,08.06.2021 09:09:42,,299649,0,769049,0,0,0,0,0, 
Group Finance Backbone,,GFBB-12119,Story,Resolved,23.04.2021 08:39:34,,,08.06.2021 09:09:41,24.11.2022 10:39:01,66270,0,769049,0,0,0,233381,0,Won't Do 
Group Finance Backbone,,GFBB-12118,Story,New,23.04.2021 08:28:54,,,08.06.2021 09:09:04,,299663,0,769048,0,0,0,0,0, 
Group Finance Backbone,,GFBB-12116,Story,Resolved,23.04.2021 08:26:05,,,08.06.2021 09:09:05,24.11.2022 10:37:16,66284,0,769047,0,0,0,233383,0,Won't Do 
Group Finance Backbone,,GFBB-12115,Story,New,23.04.2021 08:24:17,,,30.04.2021 07:36:19,,243418,0,825298,0,0,0,0,0, 
Group Finance Backbone,,GFBB-12113,Story,Resolved,23.04.2021 08:22:40,,,30.04.2021 07:36:15,24.11.2022 10:32:15,10033,0,4519,142351,0,678424,233388,0,Won't Do 
Group Finance Backbone,,GFBB-12051,Story,New,22.04.2021 10:16:16,,,30.04.2021 07:36:13,,244746,0,825297,0,0,0,0,0, 
Group Finance Backbone,,GFBB-12049,Story,Closed,22.04.2021 10:14:16,,,30.04.2021 07:36:09,24.11.2022 10:29:46,11361,0,4519,142353,0,678419,0,233391,Won't Do 
Group Finance Backbone,,GFBB-12015,Story,Closed,21.04.2021 14:03:44,,,13.10.2022 09:57:07,27.10.2022 16:48:18,777353,0,0,0,0,0,20571,273332,Done 
Group Finance Backbone,,GFBB-11871,Story,Closed,01.04.2021 12:59:07,,,21.04.2021 15:22:00,21.04.2021 15:22:23,28942,0,0,0,0,0,0,1071178,Done 
Group Finance Backbone,,GFBB-11757,Story,Pending,23.03.2021 10:59:14,,,23.03.2021 11:40:23,,41,0,0,293306,0,819851,0,0, 
Group Finance Backbone,,GFBB-11717,Defect,Pending,22.03.2021 16:39:23,,,18.05.2021 15:07:41,,81988,0,0,312567,0,719745,0,0, 
Group Finance Backbone,,GFBB-11703,Defect,Pending,22.03.2021 11:28:28,,,08.04.2021 18:49:37,,24921,0,0,437553,34204,617932,0,0, 
Group Finance Backbone,,GFBB-11652,Defect,Pending,18.03.2021 14:58:58,,,12.04.2021 17:04:34,,36125,0,0,398562,0,685473,0,0, 
Group Finance Backbone,,GFBB-11651,Defect,Pending,18.03.2021 14:57:00,,,12.04.2021 17:03:49,,36126,0,0,443304,0,640732,0,0, 
Group Finance Backbone,,GFBB-11649,Story,Open,18.03.2021 14:34:48,,,18.03.2021 14:35:11,,0,0,1120185,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11139,Story,New,18.02.2021 08:08:42,,,,,1160892,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11138,Story,New,18.02.2021 08:08:19,,,,,1160892,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11137,Story,New,18.02.2021 08:07:59,,,,,1160892,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11136,Story,Resolved,18.02.2021 08:07:35,,,13.10.2022 17:33:20,13.10.2022 17:33:20,867445,0,0,0,0,0,293447,0,Won't Do 
Group Finance Backbone,,GFBB-11135,Story,New,18.02.2021 08:07:05,,,,,1160893,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11134,Story,New,18.02.2021 08:06:33,,,,,1160894,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11133,Story,New,18.02.2021 08:06:08,,,,,1160894,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11132,Story,New,18.02.2021 08:05:50,,,,,1160894,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11131,Story,New,18.02.2021 08:05:23,,,,,1160895,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11129,Story,New,18.02.2021 08:03:34,,,,,1160897,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11128,Story,New,18.02.2021 08:03:13,,,,,1160897,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11121,Story,New,18.02.2021 08:00:15,,,,,1160900,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11119,Story,New,18.02.2021 07:59:16,,,,,1160901,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11117,Story,New,18.02.2021 07:57:51,,,,,1160902,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11116,Story,New,18.02.2021 07:57:24,,,,,1160903,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11115,Story,New,18.02.2021 07:57:00,,,,,1160903,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11114,Story,New,18.02.2021 07:53:32,,,,,1160907,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11113,Story,New,18.02.2021 07:52:38,,,,,1160908,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11112,Story,New,18.02.2021 07:52:06,,,,,1160908,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11111,Story,New,18.02.2021 07:51:15,,,,,1160909,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11110,Story,New,18.02.2021 07:50:33,,,,,1160910,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11108,Story,New,18.02.2021 07:49:37,,,,,1160911,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11045,Story,New,17.02.2021 15:18:43,,,,,1161902,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11044,Story,New,17.02.2021 15:17:58,,,,,1161902,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11043,Story,New,17.02.2021 15:17:29,,,,,1161903,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11042,Story,New,17.02.2021 15:16:51,,,,,1161903,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11041,Story,New,17.02.2021 15:16:19,,,,,1161904,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11040,Story,Open,17.02.2021 15:15:34,,,11.10.2022 17:05:48,,865550,0,296355,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11039,Story,New,17.02.2021 15:15:09,,,,,1161905,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11038,Story,New,17.02.2021 15:14:40,,,,,1161906,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11037,Story,New,17.02.2021 15:14:08,,,,,1161906,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11030,Story,New,17.02.2021 12:57:55,,,,,1162042,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11023,Story,New,17.02.2021 12:55:20,,,,,1162045,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11021,Story,New,17.02.2021 12:54:09,,,,,1162046,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11019,Story,New,17.02.2021 12:53:13,,,,,1162047,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11018,Story,New,17.02.2021 12:51:45,,,,,1162049,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11017,Story,New,17.02.2021 12:51:20,,,,,1162049,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11016,Story,Resolved,17.02.2021 12:48:17,,,13.10.2022 12:32:03,13.10.2022 12:32:03,868303,0,0,0,0,0,293748,0,Won't Do 
Group Finance Backbone,,GFBB-11015,Story,New,17.02.2021 12:47:55,,,,,1162052,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11013,Story,Resolved,17.02.2021 12:47:11,,,13.10.2022 12:30:48,13.10.2022 12:30:48,868303,0,0,0,0,0,293750,0,Won't Do 
Group Finance Backbone,,GFBB-11012,Story,New,17.02.2021 12:46:54,,,,,1162053,0,0,0,0,0,0, 
Group Finance Backbone,,GFBB-11010,Story,Resolved,17.02.2021 12:46:01,,,13.10.2022 12:59:30,13.10.2022 12:59:30,868333,0,0,0,0,0,293721,0,Won't Do 
Group Finance Backbone,,GFBB-10928,Story,Closed,17.02.2021 10:32:30,,,28.05.2021 07:11:20,28.05.2021 07:11:23,143798,0,0,0,0,0,0,1018389,Done 
Group Finance Backbone,,GFBB-10890,Story,Closed,17.02.2021 10:03:50,,,28.05.2021 07:07:55,28.05.2021 07:07:56,143824,0,0,0,0,0,0,1018392,Done 
Group Finance Backbone,,GFBB-10526,Story,Closed,16.02.2021 16:12:36,,,12.10.2021 14:18:34,25.10.2021 07:52:56,342605,0,18334,0,0,0,0,802347,Done 
Group Finance Backbone,,GFBB-10525,Story,Closed,16.02.2021 16:12:19,,,16.11.2021 15:42:52,16.11.2021 15:42:53,393090,0,0,0,0,0,0,770197,Done 
Group Finance Backbone,,GFBB-10522,Story,Closed,16.02.2021 16:11:07,,,30.11.2021 12:15:31,30.11.2021 12:15:33,413044,0,0,0,0,0,0,750245,Done 
Group Finance Backbone,,GFBB-9161,Story,Resolved,12.02.2021 08:05:37,,,11.10.2022 17:02:38,11.10.2022 17:02:38,873177,0,0,0,0,0,296358,0,Won't Do 
Group Finance Backbone,,GFBB-9160,Story,Resolved,12.02.2021 08:05:16,,,11.10.2022 17:02:13,11.10.2022 17:02:13,873176,0,0,0,0,0,296358,0,Won't Do 
Group Finance Backbone,,GFBB-9157,Story,Resolved,12.02.2021 08:04:17,,,11.10.2022 17:01:36,11.10.2022 17:01:36,873177,0,0,0,0,0,296359,0,Won't Do 
Group Finance Backbone,,GFBB-9156,Story,Resolved,12.02.2021 08:03:46,,,11.10.2022 16:53:09,11.10.2022 16:53:09,873169,0,0,0,0,0,296367,0,Won't Do 
Group Finance Backbone,,GFBB-9152,Story,Resolved,12.02.2021 08:02:21,,,11.10.2022 16:52:47,11.10.2022 16:52:47,873170,0,0,0,0,0,296368,0,Won't Do 
Group Finance Backbone,,GFBB-9148,Story,Resolved,12.02.2021 08:00:47,,,13.10.2022 17:34:17,13.10.2022 17:34:17,876093,0,0,0,0,0,293446,0,Won't Do 
Group Finance Backbone,,GFBB-9147,Story,Resolved,12.02.2021 08:00:24,,,11.10.2022 16:50:14,11.10.2022 16:50:14,873169,0,0,0,0,0,296370,0,Won't Do 
Group Finance Backbone,,GFBB-9146,Story,Resolved,12.02.2021 08:00:00,,,11.10.2022 16:49:53,11.10.2022 16:49:53,873169,0,0,0,0,0,296370,0,Won't Do 
Group Finance Backbone,,GFBB-9145,Story,Resolved,12.02.2021 07:59:19,,,11.10.2022 16:49:24,11.10.2022 16:49:24,873170,0,0,0,0,0,296371,0,Won't Do 
Group Finance Backbone,,GFBB-9144,Story,Resolved,12.02.2021 07:58:47,,,11.10.2022 17:06:54,11.10.2022 17:06:54,873188,0,0,0,0,0,296353,0,Won't Do 
Group Finance Backbone,,GFBB-9143,Story,Resolved,12.02.2021 07:58:15,,,11.10.2022 16:49:02,11.10.2022 16:49:02,873170,0,0,0,0,0,296371,0,Won't Do 
Group Finance Backbone,,GFBB-9142,Story,Resolved,12.02.2021 07:57:56,,,11.10.2022 16:48:13,11.10.2022 16:48:13,873170,0,0,0,0,0,296372,0,Won't Do 
Group Finance Backbone,,GFBB-9141,Story,Resolved,12.02.2021 07:57:30,,,11.10.2022 16:47:52,11.10.2022 16:47:52,873170,0,0,0,0,0,296372,0,Won't Do 
Group Finance Backbone,,GFBB-9140,Story,Resolved,12.02.2021 07:56:49,,,11.10.2022 16:47:32,11.10.2022 16:47:32,873170,0,0,0,0,0,296373,0,Won't Do 
Group Finance Backbone,,GFBB-9138,Story,Resolved,12.02.2021 07:55:38,,,11.10.2022 16:47:11,11.10.2022 16:47:11,873171,0,0,0,0,0,296373,0,Won't Do 
